,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening
3476,"Cheparinov, Ivan","Mamedyarov, Shakhriyar",2696,2752,2008.04.28,tourn,1-0,D61
3477,"Mamedyarov, Shakhriyar","Grigoriants, Sergey",2754,2574,2015.04.03,,1/2-1/2,E20
3478,"Radjabov, Teimour","Mamedyarov, Shakhriyar",2751,2731,2008.11.08,tourn (blitz),1/2-1/2,C69
3479,"Mamedyarov, Shakhriyar","Bartel, Mateusz",2724,2594,2009.02.17,,1/2-1/2,D38
3480,"Artemiev, Vladislav","Mamedyarov, Shakhriyar",2658,2762,2016.11.07,,0-1,D03
3481,"McNab, Colin Anderson","Mamedyarov, Shakhriyar",2441,2743,2014.08.03,team-swiss,1/2-1/2,E67
3482,"Wojtaszek, Radoslaw","Mamedyarov, Shakhriyar",2727,2747,2016.02.28,tourn (blitz),1-0,E15
3483,"Le, Quang Liem","Mamedyarov, Shakhriyar",2705,2766,2013.02.16,k.o. (rapid),1/2-1/2,C07
3484,"Mamedyarov, Shakhriyar","Deepan, R.",2770,2535,2021.06.22,,1-0,A05
3485,"Mamedyarov, Shakhriyar","Poobesh Anand, S.",2580,2351,2002.11.16,,1-0,A11
3486,"Mamedyarov, Shakhriyar","Karjakin, Sergey",2772,2754,2019.11.09,blitz,0-1,E34
3487,"Mamedyarov, Shakhriyar","Karjakin, Sergey",2767,2743,2021.12.19,rapid,0-1,C54
3488,"Kuzubov, Yuriy","Mamedyarov, Shakhriyar",2652,2797,2017.09.08,k.o.,1-0,B09
3489,"Mamedyarov, Shakhriyar","Inarkiev, Ernesto",2764,2730,2016.07.28,team-swiss,1/2-1/2,A20
3490,"Mamedyarov, Shakhriyar","Rakhmangulova, Anastasiya",2764,2191,2020.10.20,,1-0,D23
3491,"Azarov, Sergei Nikolaevich","Mamedyarov, Shakhriyar",2530,2607,2003.07.01,swiss,1/2-1/2,C80
3492,"Morozevich, Alexander","Mamedyarov, Shakhriyar",2787,2731,2008.11.08,tourn (blitz),1-0,C76
3493,"Sethuraman, S.P.","Mamedyarov, Shakhriyar",2640,2736,2015.09.18,,1/2-1/2,A29
3494,"Mamedyarov, Shakhriyar","Nepomniachtchi, Ian",2767,2773,2022.02.19,,1-0,
3495,"Mamedyarov, Shakhriyar","Caruana, Fabiano",2764,2818,2019.08.27,,1/2-1/2,E32
3496,"Mamedyarov, Shakhriyar","Warmerdam, Max",2767,2599,2021.12.21,,1-0,D05
3497,"Mamedyarov, Shakhriyar","Navara, David",2756,2736,2015.03.14,swiss,1/2-1/2,D71
3498,"Mamedyarov, Shakhriyar","Rohit, Gogineni",2646,2352,2005.04.04,,1-0,D78
3499,"Mamedyarov, Shakhriyar","Carlsen, Magnus",2801,2842,2018.07.31,tourn,1-0,E65
3500,"Mamedyarov, Shakhriyar","Svidler, Peter",2809,2760,2018.03.05,tourn (blitz),1-0,A70
3501,"Mamedyarov, Shakhriyar","Duda, Jan Krzysztof",2764,2753,2020.08.28,,0-1,D35
3502,"Mamedyarov, Shakhriyar","Ivanchuk, Vassily",2726,2769,2012.07.10,tourn (blitz),0-1,A37
3503,"Mamedyarov, Shakhriyar","Maghalashvili, Davit",2764,2456,2020.06.30,,1/2-1/2,D31
3504,"Mamedyarov, Shakhriyar","Sanal, Vahap",2764,2581,2020.07.09,,1-0,A41
3505,"Nepomniachtchi, Ian","Mamedyarov, Shakhriyar",2775,2765,2019.07.31,blitz,0-1,
3506,"Mamedyarov, Shakhriyar","Jakovenko, Dmitry",2772,2698,2019.12.13,,1-0,D37
3507,"Mamedyarov, Shakhriyar","Supatashvili, Khvicha",2522,2469,2001.07.04,,1/2-1/2,A46
3508,Siva Mahadevan,"Mamedyarov, Shakhriyar",2349,2764,2020.05.12,,0-1,C60
3509,"Mamedyarov, Shakhriyar","Karjakin, Sergey",2752,2732,2008.04.29,tourn,1-0,E15
3510,"Plotkin, Mark","Mamedyarov, Shakhriyar",2400,2767,2022.02.08,,1/2-1/2,B22
3511,"Mamedyarov, Shakhriyar","Alekseev, Evgeny",2772,2620,2019.12.26,rapid,1/2-1/2,D35
3512,"Mamedyarov, Shakhriyar","Wang, Hao",2750,2732,2016.06.23,team-tourn,1/2-1/2,E21
3513,"Mamedyarov, Shakhriyar","Vachier Lagrave, Maxime",2646,2527,2005.09.14,,1-0,D76
3514,"Mamedyarov, Shakhriyar","Nisipeanu, Liviu Dieter",2657,2692,2004.06.23,,1/2-1/2,A04
3515,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2754,2772,2019.11.10,blitz,1/2-1/2,C47
3516,"Mamedyarov, Shakhriyar","Gelfand, Boris",2772,2684,2019.12.28,rapid,1-0,E32
3517,"Hansen, Sune Berg","Mamedyarov, Shakhriyar",2551,2595,2004.03.11,swiss (blitz),1/2-1/2,C83
3518,"Mamedyarov, Shakhriyar","Karjakin, Sergey",2767,2743,2021.12.23,blitz,1-0,E35
3519,"Chigaev, Maksim","Mamedyarov, Shakhriyar",2631,2770,2021.02.09,,1-0,B90
3520,"Kobalia, Mikhail","Mamedyarov, Shakhriyar",2651,2753,2013.06.09,swiss (blitz),1-0,C46
3521,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2763,2771,2010.11.18,tourn (blitz),0-1,D38
3522,"Shytaj, Luca","Mamedyarov, Shakhriyar",2343,2595,2003.10.24,,0-1,B05
3523,"Fedoseev, Vladimir","Mamedyarov, Shakhriyar",2733,2791,2017.10.04,rapid,1-0,C50
3524,"Mamedyarov, Shakhriyar","Xu, Xiangyu",2804,2545,2018.02.14,,1-0,A25
3525,"Mamedyarov, Shakhriyar","Svidler, Peter",2799,2765,2017.12.30,blitz,1/2-1/2,D85
3526,"Dong, Bao Nghia","Mamedyarov, Shakhriyar",2227,2770,2020.12.19,,0-1,D06
3527,"Harikrishna, Pentala","Mamedyarov, Shakhriyar",2744,2799,2017.12.12,tourn (blitz),0-1,C72
3528,"Mamedyarov, Shakhriyar","Grachev, Boris",2743,2672,2014.08.26,,1/2-1/2,D36
3529,"Mamedyarov, Shakhriyar","Giri, Anish",2808,2782,2018.06.16,blitz,1/2-1/2,D02
3530,"Mamedyarov, Shakhriyar","Anand, Viswanathan",2817,2773,2018.11.14,tourn (blitz),0-1,A36
3531,"Mamedyarov, Shakhriyar","Mamedov, Nidjat",2201,2298,1999.11.05,,1/2-1/2,E68
3532,"Mamedyarov, Shakhriyar","Martirosyan, Haik M",2770,2648,2021.07.19,,1-0,
3533,"Shirov, Alexei","Mamedyarov, Shakhriyar",2726,2731,2009.03.01,team-tourn,1/2-1/2,B66
3534,"Morozevich, Alexander","Mamedyarov, Shakhriyar",2788,2742,2008.08.29,,1/2-1/2,A70
3535,"Tiviakov, Sergei","Mamedyarov, Shakhriyar",2686,2731,2008.10.28,k.o. (rapid),1/2-1/2,B07
3536,"Ohanyan, Emin","Mamedyarov, Shakhriyar",2324,2770,2021.05.08,,0-1,C28
3537,"Mamedyarov, Shakhriyar","Svidler, Peter",2725,2726,2009.04.26,tourn,1-0,D45
3538,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2760,2763,2010.11.16,tourn (blitz),1-0,B48
3539,"Wang, Yue","Mamedyarov, Shakhriyar",2718,2747,2016.02.26,swiss (rapid),0-1,D06
3540,"Mamedyarov, Shakhriyar",Anand V,2767,2751,2021.12.20,rapid,1/2-1/2,A45
3541,"Kramnik, Vladimir","Mamedyarov, Shakhriyar",2791,2763,2010.11.17,,1-0,A16
3542,"So, Wesley","Mamedyarov, Shakhriyar",2812,2800,2017.06.25,tourn (rapid),1/2-1/2,A16
3543,"Mamedyarov, Shakhriyar","Wang, Hao",2743,2729,2014.06.19,swiss (blitz),1-0,D11
3544,"Mamedyarov, Shakhriyar","Aronian, Levon",2782,2782,2021.08.31,rapid,1-0,
3545,"Mamedyarov, Shakhriyar","Yu, Yangyi",2764,2752,2019.08.13,blitz,0-1,A45
3546,"Mamedyarov, Shakhriyar","Caruana, Fabiano",2765,2819,2019.07.29,blitz,0-1,
3547,"Mamedyarov, Shakhriyar","Bouhaddoun, Oussama",2735,2253,2015.05.16,blitz,1-0,E20
3548,"Mamedyarov, Shakhriyar","Nakamura, Hikaru",2782,2736,2021.08.14,blitz,1/2-1/2,
3549,"Mamedyarov, Shakhriyar","Fridman, Daniel",2721,2661,2009.10.24,team-swiss,1/2-1/2,D35
3550,"Shukurova, Mehriban","Mamedyarov, Shakhriyar",2204,2201,1999.??.??,,0-1,C84
3551,"Fridman, Daniel","Mamedyarov, Shakhriyar",2660,2747,2012.02.19,tourn (rapid),0-1,A16
3552,"Mamedyarov, Shakhriyar","Nielsen, Peter Heine",2657,2648,2005.01.18,tourn,1/2-1/2,D39
3553,"Gozzoli, Yannick","Mamedyarov, Shakhriyar",2569,2791,2018.02.24,,1/2-1/2,D43
3554,"Mamedyarov, Shakhriyar","Jakovenko, Dmitry",2728,2671,2006.10.14,team,1-0,E17
3555,"Bjerre, Jonas Buhl","Mamedyarov, Shakhriyar",2549,2764,2020.08.04,,0-1,D85
3556,"Antipov, Mikhail","Mamedyarov, Shakhriyar",2502,2743,2014.06.17,rapid,1/2-1/2,B12
3557,"Mamedyarov, Shakhriyar","Mekhitarian, Krikor Sevag",2770,2554,2020.10.27,swiss (blitz),1-0,B40
3558,"Mamedyarov, Shakhriyar","Morozevich, Alexander",2742,2788,2008.08.30,tourn (blitz),1-0,D71
3559,"Mamedyarov, Shakhriyar","Karjakin, Sergey",2767,2743,2022.01.28,,1/2-1/2,C53
3560,"Sargissian, Gabriel","Mamedyarov, Shakhriyar",2667,2717,2009.08.02,swiss (rapid),0-1,E61
3561,"Mamedyarov, Shakhriyar","Mammadov, Ziya",2770,2417,2021.02.16,blitz,1-0,D26
3562,"Mamedyarov, Shakhriyar","Izoria, Zviad",2301,2450,2000.10.17,,0-1,E05
3563,"Mamedyarov, Shakhriyar","Galyamov, Vildan",2301,,2000.09.18,,1-0,D70
3564,"Mamedyarov, Shakhriyar","Mannion, Stephen R",2595,2348,2003.10.11,team-swiss,1-0,D20
3565,"Ibraeva, Nelly","Mamedyarov, Shakhriyar",2508,2674,2005.11.27,,1-0,E97
3566,"Mamedyarov, Shakhriyar","Ivanchuk, Vasyl",2764,2678,2020.08.22,,1-0,
3567,"Gelfand, Boris","Mamedyarov, Shakhriyar",2743,2762,2016.10.18,tourn (rapid),0-1,D12
3568,"Radjabov, Teimour","Mamedyarov, Shakhriyar",2758,2767,2019.09.22,,1/2-1/2,A34
3569,"Mamedyarov, Shakhriyar","Gelfand, Boris",2756,2747,2015.03.08,rapid,1/2-1/2,D11
3570,"Mamedyarov, Shakhriyar","Ogloblin, Nikolay",2770,2346,2020.11.10,swiss,1-0,A04
3571,"Harikrishnan, M.","Mamedyarov, Shakhriyar",2680,2699,2006.06.22,,1-0,C47
3572,"Pile, Richard","Mamedyarov, Shakhriyar",2443,2770,2021.05.04,,0-1,A05
3573,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2763,2733,2011.11.08,,1/2-1/2,C42
3574,"Mamedyarov, Shakhriyar","Iturrizaga Bonelli, Eduardo",2782,2607,2021.07.31,,1/2-1/2,
3575,"Adams, Michael","Mamedyarov, Shakhriyar",2722,2729,2012.09.22,tourn,1/2-1/2,B19
3576,"Mamedyarov, Shakhriyar","Lagno, Kateryna",2709,2500,2006.02.17,match (blitz),1-0,D39
3577,"Mamedyarov, Shakhriyar","Nakamura, Hikaru",2776,2750,2022.04.01,,0-1,A15
3578,"Mamedyarov, Shakhriyar","Istratescu, Andrei",2657,2587,2004.05.24,swiss,0-1,E45
3579,"Karpov, Anatoly","Mamedyarov, Shakhriyar",,,????.??.??,,1-0,
3580,"Brynell, Stellan","Mamedyarov, Shakhriyar",2414,2764,2020.06.30,,0-1,D06
3581,"Yu, Yangyi","Mamedyarov, Shakhriyar",2738,2774,2019.06.03,blitz,0-1,C02
3582,"Lopez Martinez, Josep Manuel","Mamedyarov, Shakhriyar",2474,2503,2001.11.11,,1/2-1/2,A16
3583,"Mamedyarov, Shakhriyar","adhiban, b",2782,2660,2021.08.01,,1-0,E60
3584,"Grischuk, Alexander","Mamedyarov, Shakhriyar",2785,2791,2017.11.05,team-swiss,0-1,C72
3585,"Mamedyarov, Shakhriyar","Cheparinov, Ivan",2817,2709,2018.12.30,swiss (blitz),1-0,D38
3586,"Korobov, Anton","Mamedyarov, Shakhriyar",2670,2772,2019.11.10,blitz,1-0,D80
3587,"Beerdsen, Thomas","Mamedyarov, Shakhriyar",2453,2770,2021.04.03,,0-1,B40
3588,"Kamsky, Gata","Mamedyarov, Shakhriyar",2665,2770,2020.12.01,,0-1,D02
3589,"Mamedyarov, Shakhriyar","Leko, Peter",2764,2732,2012.12.17,tourn (blitz),1/2-1/2,E32
3590,"Gurbanov, Sabukhi","Mamedyarov, Shakhriyar",,2201,2000.??.??,tourn,0-1,C83
3591,"So, Wesley","Mamedyarov, Shakhriyar",2767,2767,2019.10.02,,1-0,A61
3592,"Mamedyarov, Shakhriyar","Shirov, Alexei",2761,2673,2016.09.10,,1/2-1/2,D45
3593,"Mamedyarov, Shakhriyar","Carlsen, Magnus",2763,2802,2010.11.17,,0-1,E15
3594,"Svidler, Peter","Mamedyarov, Shakhriyar",2714,2782,2021.08.11,blitz,0-1,
3595,"Mamedyarov, Shakhriyar","Salem, A.R. Saleh",2753,2531,2013.06.09,swiss (blitz),1-0,D85
3596,"Sviridov, Valery","Mamedyarov, Shakhriyar",2562,2770,2020.11.10,swiss,1/2-1/2,A07
3597,"Mamedyarov, Shakhriyar","Mekhitarian, Krikor Sevag",2770,2554,2020.12.19,,1/2-1/2,D90
3598,"Mamedyarov, Shakhriyar","Borisek, Jure",2503,2321,2001.10.24,,1-0,D91
3599,"Oparin, Grigoriy","Mamedyarov, Shakhriyar",2652,2770,2021.01.02,blitz,0-1,E60
3600,"Dolmatov, Sergey","Mamedyarov, Shakhriyar",2588,2522,2002.02.09,swiss,1/2-1/2,C43
3601,"Romero Holmes, Alfonso","Mamedyarov, Shakhriyar",2469,2735,2015.05.16,swiss (blitz),0-1,E70
3602,"Gelfand, Boris","Mamedyarov, Shakhriyar",2755,2753,2013.06.12,,0-1,D06
3603,"Carlsen, Magnus","Mamedyarov, Shakhriyar",2847,2770,2021.03.14,,1-0,B45
3604,"Mamedyarov, Shakhriyar","Wang, Yue",2729,2685,2012.09.05,team-swiss,1-0,D23
3605,"Artemiev, Vladislav","Mamedyarov, Shakhriyar",2709,2770,2021.04.03,,0-1,C45
3606,"Mekhitarian, Krikor Sevag","Mamedyarov, Shakhriyar",2554,2764,2020.06.30,,0-1,C24
3607,"Mamedyarov, Shakhriyar","Guidi, Massimiliano",2770,,2021.03.26,,1-0,
3608,"Mamedyarov, Shakhriyar","Aronian, Levon",2761,2795,2016.09.25,tourn (blitz),1-0,D37
3609,"Mamedyarov, Shakhriyar","Kamsky, Gata",2752,2726,2008.04.02,team,1/2-1/2,D95
3610,"Paehtz, Elisabeth","Mamedyarov, Shakhriyar",2384,2596,2003.??.??,,1/2-1/2,E63
3611,"Radjabov, R.","Mamedyarov, Shakhriyar",2740,2760,2010.04.30,,1/2-1/2,D37
3612,"Wojtaszek, Radoslaw","Mamedyarov, Shakhriyar",2719,2764,2020.06.12,tourn (rapid),1/2-1/2,D27
3613,"Mamedov, Rauf","Mamedyarov, Shakhriyar",,,2015.10.11,rapid,1/2-1/2,D20
3614,"Grischuk, Arina","Mamedyarov, Shakhriyar",2777,2764,2020.05.17,,1-0,D27
3615,"Mamedyarov, Shakhriyar","Dubov, Daniil",2786,2723,2018.12.28,blitz,1/2-1/2,D30
3616,"Potkin, Vladimir","Mamedyarov, Shakhriyar",2547,2699,2006.04.23,,1/2-1/2,C68
3617,"Mamedyarov, Shakhriyar","Caruana, Fabiano",2766,2772,2013.04.21,tourn,1/2-1/2,D85
3618,"Babujian, Levon","Mamedyarov, Shakhriyar",2416,2754,2007.03.23,match (blitz),1/2-1/2,E61
3619,"Mamedyarov, Shakhriyar","Kamsky, Gata",2752,2724,2007.10.07,team-swiss,1-0,E06
3620,"Jakovenko, Dmitry","Mamedyarov, Shakhriyar",2698,2772,2019.12.13,,1-0,C53
3621,"Triapishko, Alexandr","Mamedyarov, Shakhriyar",2510,2770,2021.05.08,,0-1,D06
3622,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2765,2810,2014.12.13,tourn (blitz),1-0,D90
3623,"Sarana, Alexey","Mamedyarov, Shakhriyar",2649,2770,2021.02.07,blitz,1/2-1/2,D06
3624,"Mamedyarov, Shakhriyar","Kozul, Zdenko",2752,2609,2007.11.27,k.o.,1-0,D71
3625,"Kramnik, Vladimir","Mamedyarov, Shakhriyar",2785,2752,2007.11.21,,0-1,A42
3626,"Mamedyarov, Shakhriyar","Svidler, Peter",2757,2758,2014.03.19,tourn,1-0,A87
3627,"Mamedyarov, Shakhriyar","Radjabov, Teimour",2726,2788,2012.07.09,tourn (blitz),1/2-1/2,D73
3628,"Mamedyarov, Shakhriyar","Galstian, Beniamin",2542,2254,2002.09.29,,1-0,A57
3629,"Mamedyarov, Shakhriyar","Ponomariov, Ruslan",2775,2756,2013.09.14,,0-1,A85
3630,"Mamedyarov, Shakhriyar","Raja, R.",2770,2472,2021.01.02,blitz,1-0,E32
3631,"Chadaev, Nikolai","Mamedyarov, Shakhriyar",2580,2726,2012.07.10,tourn (blitz),1-0,B08
3632,"Rublevsky, Sergei","Mamedyarov, Shakhriyar",2702,2731,2008.11.08,tourn (blitz),0-1,B08
3633,"Mamedyarov, Shakhriyar","Grachev, Boris",2752,2610,2008.04.12,team,1/2-1/2,D61
3634,"Mamedyarov, Shakhriyar","Amonatov, Farrukh",2750,2602,2016.06.19,,0-1,B07
3635,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2766,2764,2013.02.16,k.o. (rapid),0-1,D80
3636,"Mamedyarov, Shakhriyar","Mitkov, Marjan",2756,2392,2010.10.17,team-swiss,1/2-1/2,E20
3637,"Carstensen, Jens","Mamedyarov, Shakhriyar",2319,2731,2008.10.20,,0-1,A42
3638,"Mamedyarov, Shakhriyar","Mamedov, Rauf",2646,2511,2005.04.06,,1/2-1/2,B07
3639,"Mamedyarov, Shakhriyar","Van Wely, Loek",2662,2680,2004.08.27,,0-1,D77
3640,"Mamedyarov, Shakhriyar","Wang, Yue",2799,2690,2017.12.30,swiss (blitz),1-0,E12
3641,"Dominguez Perez, Leinier","Mamedyarov, Shakhriyar",2758,2772,2019.12.27,rapid,1/2-1/2,B13
3642,"Malakhov, Vladimir","Mamedyarov, Shakhriyar",2673,2646,2005.09.11,team,1/2-1/2,D85
3643,"Krasenkow, Michal","Mamedyarov, Shakhriyar",2607,2747,2012.02.18,tourn (rapid),0-1,D97
3644,"Mamedyarov, Shakhriyar","Firouzja, Alireza",2761,2703,2021.04.24,,1-0,
3645,"Ponomariov, Ruslan","Mamedyarov, Shakhriyar",,,????.??.??,,1/2-1/2,
3646,"Bacrot, Etienne","Mamedyarov, Shakhriyar",2725,2753,2013.06.29,,0-1,D52
3647,"Mamedyarov, Shakhriyar","Dominguez Perez, Leinier",2765,2726,2014.12.12,swiss (rapid),1-0,D90
3648,"Arizmendi Martinez, Julen Luis","Mamedyarov, Shakhriyar",2542,2722,2006.09.15,,1/2-1/2,B46
3649,"Moiseenko, Alexander","Mamedyarov, Shakhriyar",2710,2735,2015.08.14,team-tourn,1/2-1/2,C41
3650,"Mamedyarov, Shakhriyar","Andreikin, Dmitry",2752,2580,2008.04.10,,1/2-1/2,A55
3651,"Mamedyarov, Shakhriyar","Piorun, Kacper",2727,2547,2021.12.27,rapid,0-1,
3652,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2775,2764,2012.12.17,tourn (blitz),1/2-1/2,C43
3653,"Baum, Jonasz","Mamedyarov, Shakhriyar",2270,2770,2021.04.03,,0-1,D06
3654,"Aronian, Levon","Mamedyarov, Shakhriyar",2803,2757,2013.12.16,rapid,1/2-1/2,D47
3655,"Mamedyarov, Shakhriyar","Gerzhoy, Leonid",2729,2448,2012.09.01,team-swiss,1-0,D31
3656,"Mamedyarov, Shakhriyar","Eljanov, Pavel",2761,2755,2010.11.11,tourn,1-0,D23
3657,"Grischuk, Alexander","Mamedyarov, Shakhriyar",2772,2799,2017.12.12,tourn (blitz),1-0,A49
3658,"Mamedyarov, Shakhriyar","Vachier Lagrave, Maxime",2765,2775,2019.07.24,,1/2-1/2,
3659,"Mamedyarov, Shakhriyar","Ponomariov, Ruslan",2763,2733,2010.05.21,tourn,1/2-1/2,E05
3660,"Barsov, Alexei","Mamedyarov, Shakhriyar",2526,2585,2003.08.23,,1/2-1/2,E13
3661,"Davidov, Samir","Mamedyarov, Shakhriyar",,,1998.??.??,,1-0,C54
3662,"Nakamura, Hikaru","Mamedyarov, Shakhriyar",2704,2731,2008.11.16,,0-1,D85
3663,"Mamedyarov, Shakhriyar","Giri, Anish",2801,2782,2018.09.07,,1/2-1/2,D00
3664,"Mamedyarov, Shakhriyar","Bernasek, Jan",2201,2080,1999.11.01,,1/2-1/2,A48
3665,"Mamedyarov, Shakhriyar","Redpath, Joseph",2301,2051,2000.10.11,,1-0,D02
3666,"Mamedyarov, Shakhriyar","Agrest, Evgenij",2731,2574,2008.10.28,,1-0,C41
3667,"Al Moustafa, Waleed","Mamedyarov, Shakhriyar",2177,2765,2021.10.26,,0-1,D02
3668,"Mamedyarov, Shakhriyar","Sahidi, Samir",2770,2407,2021.03.06,,1-0,E35
3669,"Ding, Liren","Mamedyarov, Shakhriyar",2769,2809,2018.03.15,tourn,1/2-1/2,E05
3670,"Mamedyarov, Shakhriyar","Lagno, Kateryna",2709,2500,2006.02.17,match (blitz),0-1,D39
3671,"Mamedyarov, Shakhriyar","Giri, Anish",2801,2782,2018.09.07,,1/2-1/2,A00
3672,"Carlsen, Magnus","Mamedyarov, Shakhriyar",2855,2762,2021.09.26,,1-0,
3673,"Mamedyarov, Shakhriyar","Zhalmakhanov, Ramazan",2770,2420,2021.01.02,blitz,0-1,D37
3674,"Le, Quang Liem","Mamedyarov, Shakhriyar",2709,2771,2022.04.22,,0-1,D38
3675,"Mamedyarov, Shakhriyar","Musovic, Armin",2770,2235,2020.12.19,,1-0,D06
3676,"Mamedyarov, Shakhriyar","Kuzubov, Yuriy",2800,2646,2017.09.06,,1/2-1/2,D37
3677,"Kotsur, Pavel","Mamedyarov, Shakhriyar",2548,2726,2012.07.09,blitz,0-1,A25
3678,"Mamedyarov, Shakhriyar","Dubov, Daniil",2716,2720,2020.05.15,,0-1,
3679,"Terzyan, Nazar","Mamedyarov, Shakhriyar",1717,2791,2017.10.05,team-tourn (blitz),0-1,A48
3680,"Mamedyarov, Shakhriyar","Hansen, Eric",2770,2606,2021.03.06,,0-1,E62
3681,"Mamedyarov, Shakhriyar","Karjakin, Sergey",2761,2760,2010.11.06,tourn,1/2-1/2,E20
3682,"Mastrovasilis, Dimitrios","Mamedyarov, Shakhriyar",2601,2761,2016.09.08,,1/2-1/2,B11
3683,"Grischuk, Alexander","Mamedyarov, Shakhriyar",2719,2699,2006.06.21,tourn,1/2-1/2,C92
3684,"Mamedyarov, Shakhriyar","Ding, Liren",2772,2773,2017.05.16,,1/2-1/2,E21
3685,"Nisipeanu, Liviu Dieter","Mamedyarov, Shakhriyar",2693,2757,2007.05.20,,1/2-1/2,B22
3686,"Ding, Liren","Mamedyarov, Shakhriyar",2766,2747,2016.03.02,swiss (rapid),1/2-1/2,D06
3687,"Mamedyarov, Shakhriyar","Onischuk, Alexander",2741,2670,2010.01.13,team-tourn,1/2-1/2,D37
3688,"Mamedyarov, Shakhriyar","Bacrot, Etienne",2753,2725,2013.06.29,,0-1,A85
3689,"Mamedyarov, Shakhriyar","Grischuk, Alexander",,,????.??.??,,1-0,
3690,"Mamedyarov, Shakhriyar","Duda, Jan Krzysztof",2817,2738,2019.01.22,tourn,1/2-1/2,D37
3691,"Mamedyarov, Shakhriyar","Maly, Alexey",2770,2371,2020.11.03,swiss,1-0,D20
3692,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2757,2783,2013.12.15,tourn (blitz),1-0,D90
3693,"Mamedyarov, Shakhriyar","Lenderman, Aleksandr",2804,2611,2018.02.03,,1-0,D38
3694,"Mamedyarov, Shakhriyar","Gagunashvili, Merab",2201,2251,1999.??.??,,1/2-1/2,A30
3695,"Mamedyarov, Shakhriyar","Martinez Alcantara, Jose Eduardo",2770,2620,2020.10.06,,1/2-1/2,E32
3696,"Caruana, Fabiano","Mamedyarov, Shakhriyar",2792,2767,2021.12.22,blitz,1-0,A18
3697,"Yu, Yangyi","Mamedyarov, Shakhriyar",2752,2764,2019.08.11,rapid,1-0,C49
3698,"Mamedyarov, Shakhriyar","Polgar, Judit",2760,2707,2008.01.23,,1/2-1/2,C10
3699,"Mamedyarov, Shakhriyar","Llobell Cortell, Enrique",2595,2406,2003.10.25,,1-0,D82
3700,"Mamedyarov, Shakhriyar","Gelfand, Boris",2742,2720,2008.08.24,,0-1,D44
3701,"Najer, Evgeniy","Mamedyarov, Shakhriyar",2682,2772,2017.05.05,team-swiss,0-1,A65
3702,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2756,2757,2013.12.15,rapid,0-1,B12
3703,"Mamedyarov, Shakhriyar","Guliev, Logman",2479,2365,2001.??.??,tourn,1-0,D76
3704,"Moussard, Jules","Mamedyarov, Shakhriyar",2600,2770,2020.01.23,,1/2-1/2,C81
3705,"Sutovsky, Emil","Mamedyarov, Shakhriyar",2674,2646,2005.08.03,team-swiss,1-0,B04
3706,"So, Wesley","Mamedyarov, Shakhriyar",2767,2767,2019.10.02,,1/2-1/2,D35
3707,"Mamedyarov, Shakhriyar","Zibellini, Domenico",2770,1710,2021.03.26,,1-0,
3708,"Nakamura, Hikaru","Mamedyarov, Shakhriyar",2769,2808,2018.06.16,blitz,1-0,A04
3709,"Leko, Peter","Mamedyarov, Shakhriyar",2732,2764,2012.11.23,tourn,1/2-1/2,B07
3710,"Mamedyarov, Shakhriyar","Carlsen, Magnus",2760,2881,2014.04.26,tourn,0-1,D38
3711,"Nakamura, Hikaru","Mamedyarov, Shakhriyar",2772,2760,2014.04.22,tourn,1-0,B12
3712,"Mamedyarov, Shakhriyar","Mamedov, Nidjat",2493,2401,2001.09.07,swiss,1-0,A41
3713,"Mamedyarov, Shakhriyar","Haub, T M.",2770,2426,2021.02.07,blitz,1/2-1/2,A40
3714,"Mamedyarov, Shakhriyar","Ding, Liren",2790,2812,2019.04.07,tourn,1/2-1/2,D30
3715,"Mamedyarov, Shakhriyar","Guseinov, Elmir",2201,2301,1999.??.??,,0-1,A62
3716,"Moen, A.","Mamedyarov, Shakhriyar",2377,2748,2012.10.13,,0-1,B07
3717,"Mamedyarov, Shakhriyar","Radjabov, R.",2726,2788,2012.07.08,blitz,1/2-1/2,D79
3718,"Mamedyarov, Shakhriyar","Karjakin, Sergey",2726,2779,2012.07.07,blitz,1-0,A15
3719,"Pichot, Alan","Mamedyarov, Shakhriyar",2630,2770,2021.03.15,,1/2-1/2,C53
3720,"Mamedyarov, Shakhriyar","Sarkar, Justin",2747,2426,2016.03.10,tourn,1-0,D76
3721,"Topalov, Veselin","Mamedyarov, Shakhriyar",2752,2729,2012.09.29,tourn,1/2-1/2,B19
3722,"Mamedyarov, Shakhriyar","Nyback, Tomi",2595,2497,2003.10.27,,1-0,A46
3723,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2770,2776,2021.06.06,,1/2-1/2,
3724,"Mamedyarov, Shakhriyar","Grigorov, Grigor",2752,2489,2012.03.27,swiss,1-0,A30
3725,"Khurtsidze, Natia","Mamedyarov, Shakhriyar",2420,2721,2009.09.24,swiss,0-1,E12
