,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
1740,"So, Wesley","Aronian, Levon",2762,2797,2015.01.12,,1-0,C45,3
1741,"So, Wesley","Batchuluun, Tsegmed",2762,2525,2014.12.30,swiss,1-0,D37,9
1742,"Aronian, Levon","So, Wesley",2765,2765,2018.11.13,tourn (blitz),1/2-1/2,A17,6
1743,"So, Wesley","Wei, Yi",2780,2729,2018.07.29,,1/2-1/2,D80,1.15
1744,"adhiban, b","So, Wesley",2660,2772,2021.08.02,,0-1,C50,14.7
1745,"So, Wesley","Gelfand, Boris",2719,2777,2014.01.17,tourn,1-0,B30,5
1746,"So, Wesley","Kovalev, Vitaly",2772,2623,2022.02.12,rapid,1/2-1/2,C50,8
1747,"So, Wesley","Caruana, Fabiano",2776,2786,2022.05.22,blitz,0-1,C42,8.5
1748,"Dominguez Perez, Leinier","So, Wesley",2739,2788,2017.11.10,match (rapid),1-0,C11,2.3
1749,"So, Wesley","Caruana, Fabiano",2719,2782,2014.01.26,tourn,1/2-1/2,D85,11
1750,"Ding, Liren","So, Wesley",2791,2778,2018.05.27,tourn (blitz),0-1,A35,1
1751,"Mamedyarov, Shakhriyar","So, Wesley",2767,2767,2019.10.02,,1-0,D77,1.23
1752,"Mamedyarov, Shakhriyar","So, Wesley",2764,2770,2020.03.10,,1/2-1/2,D40,2
1753,"So, Wesley","Zhang, Zhong",2526,2617,2008.01.10,,0-1,C24,3
1754,"So, Wesley","Dubov, Daniil",2770,2702,2020.12.28,,1-0,C78,11.5
1755,"So, Wesley","Caruana, Fabiano",2770,2820,2021.06.08,,1-0,,4.1
1756,"So, Wesley","Vachier Lagrave, Maxime",2767,2774,2019.11.19,,1/2-1/2,B90,2.8
1757,"Rzayev, Bahruz Iqbal Oglu","So, Wesley",1599,2165,2005.07.23,swiss,0-1,B21,5
1758,"So, Wesley","Bhat, Vinay",2765,2519,2019.02.20,team-swiss (rapid),1/2-1/2,A26,7
1759,"So, Wesley","Diez Alvarez, Alejandro",2577,2531,2008.08.06,swiss,1/2-1/2,B04,5
1760,"So, Wesley","Bologan, Victor",2652,2734,2012.08.29,team-swiss,1/2-1/2,B42,2.1
1761,"So, Wesley","Carlsen, Magnus",2815,2832,2017.11.18,k.o. (blitz),1-0,A06,3.5
1762,"So, Wesley","Mamedyarov, Shakhriyar",2792,2804,2018.01.13,,1/2-1/2,B29,?
1763,"Checa, Nicolas","So, Wesley",2508,2765,2019.03.13,team-swiss (rapid),0-1,D38,10
1764,"Carlsen, Magnus","So, Wesley",2832,2812,2017.06.25,tourn (rapid),1-0,D00,18
1765,"Batchuluun, Tsegmed","So, Wesley",2415,2531,2007.10.29,,1/2-1/2,E15,4
1766,"So, Wesley","Nakamura, Hikaru",2780,2777,2018.08.19,,1/2-1/2,E32,?
1767,"Svidler, Peter","So, Wesley",2714,2772,2021.08.13,blitz,1/2-1/2,,9.2
1768,"Ni, Hua","So, Wesley",2621,2411,2006.11.19,,1/2-1/2,B31,4
1769,"Hodgson, Vincent","So, Wesley",1593,2776,2018.10.20,swiss,0-1,A22,?
1770,"Naroditsky, Daniel","So, Wesley",2623,2772,2021.08.29,rapid,1-0,,6.3
1771,"Nakamura, Hikaru","So, Wesley",2769,2778,2018.06.24,tourn (rapid),1/2-1/2,D40,16
1772,"Gupta, Abhijeet","So, Wesley",2449,2254,2006.05.01,,1-0,E12,9.9
1773,"Duda, Jan Krzysztof","So, Wesley",2737,2780,2018.11.30,,0-1,D00,3.8
1774,"So, Wesley","Nielsen, Peter Heine",2674,2700,2010.08.12,schev,1/2-1/2,D17,1
1775,"Artemiev, Vladislav","So, Wesley",2699,2778,2021.09.27,,1/2-1/2,A36,3.4
1776,Praggnanandhaa R,"So, Wesley",2529,2780,2018.07.07,,0-1,C50,1.4
1777,"So, Wesley","Mamedyarov, Shakhriyar",2799,2809,2018.03.23,,1/2-1/2,E06,?
1778,"So, Wesley","Romanishin, Oleg M",2627,2533,2009.01.18,tourn,1/2-1/2,C96,2
1779,"So, Wesley","Giri, Anish",2767,2778,2015.11.01,match (blitz),1-0,D10,1
1780,"Caruana, Fabiano","So, Wesley",2796,2760,2015.10.11,tourn (rapid),0-1,C65,2.1
1781,"Nakamura, Hikaru","So, Wesley",2900,2816,2020.12.09,,0-1,,3.8
1782,"Pert, Nicholas","So, Wesley",2565,2788,2015.02.21,,0-1,E60,4
1783,"So, Wesley","Wang, Yue",2669,2756,2010.11.19,team-swiss,1/2-1/2,C67,2
1784,"So, Wesley","Megaranto, Susanto",2540,2561,2008.04.18,match,1-0,B01,3
1785,"Giri, Anish","So, Wesley",2776,2760,2019.11.10,blitz,1/2-1/2,C53,11.5
1786,"So, Wesley","Adams, Michael",2788,2745,2015.04.19,tourn,1-0,D35,3
1787,"Aronian, Levon","So, Wesley",2781,2770,2021.06.21,blitz,1-0,,14.4
1788,"Vachier Lagrave, Maxime","So, Wesley",2774,2767,2019.11.19,,1/2-1/2,E10,2.3
1789,"So, Wesley","Vachier Lagrave, Maxime",2767,2774,2019.11.19,,1/2-1/2,B65,2.14
1790,"So, Wesley","Almasi, Zoltan",2668,2707,2010.11.07,tourn,1/2-1/2,A29,10
1791,"So, Wesley","Caruana, Fabiano",2822,2817,2017.03.31,tourn,1/2-1/2,C67,3
1792,"So, Wesley","Porper, Edward",,2423,2013.05.18,swiss,1/2-1/2,D31,6
1793,"So, Wesley","Radjabov, Teimour",2770,2765,2021.02.08,rapid,1/2-1/2,D37,14.3
1794,"So, Wesley","Bareev, Evgeny",2773,2675,2016.03.26,k.o. (rapid),1-0,C10,1.1
1795,"Kotanjian, Tigran","So, Wesley",2546,2655,2011.10.17,swiss,1/2-1/2,E36,6
1796,"Carlsen, Magnus","So, Wesley",2843,2778,2018.05.27,tourn (blitz),1-0,D11,3
1797,"So, Wesley","Caruana, Fabiano",2770,2835,2020.05.28,,1/2-1/2,A77,2.3
1798,"So, Wesley","Aronian, Levon",2778,2764,2018.06.16,blitz,1/2-1/2,A15,?
1799,"So, Wesley","Carlsen, Magnus",,,2015.04.25,,1/2-1/2,A29,8
1800,"Zhou, Jianchao","So, Wesley",2580,2755,2014.10.13,k.o. (rapid),0-1,D46,1.3
1801,"Purnama, Tirta Chandra","So, Wesley",2383,2526,2008.01.17,tourn,1/2-1/2,E15,9
1802,"Mamedyarov, Shakhriyar","So, Wesley",2801,2780,2018.08.14,tourn (rapid),1-0,A13,7
1803,"So, Wesley","Caruana, Fabiano",2741,2773,2020.06.12,,1-0,,11.7
1804,"So, Wesley","Aronian, Levon",2741,2778,2021.04.28,,1/2-1/2,,6.2
1805,"So, Wesley","Navara, David",2765,2738,2019.02.24,match (blitz),1/2-1/2,E49,20.3
1806,"So, Wesley","Nakamura, Hikaru",2780,2777,2018.12.02,,1/2-1/2,C50,4.4
1807,"Le, Quang Liem","So, Wesley",2709,2772,2021.08.08,,1-0,,27.1
1808,"Nodado, Jerry","So, Wesley",,2577,2008.07.08,tourn,1/2-1/2,A37,10
1809,"So, Wesley","Nakamura, Hikaru",2770,2736,2020.05.27,,1-0,C67,1.9
1810,"So, Wesley","Navara, David",2765,2738,2019.02.22,match (rapid),1-0,B12,12.3
1811,"So, Wesley","Adly, Ahmed",2531,2494,2007.10.09,swiss,0-1,B82,7
1812,"So, Wesley","Navara, David",2765,2738,2019.02.21,match (rapid),1-0,E05,8.3
1813,"Do, Duy Minh","So, Wesley",,,2004.09.08,swiss,0-1,B33,7
1814,"So, Wesley","Vachier Lagrave, Maxime",2778,2789,2018.05.27,blitz,1/2-1/2,E60,?
1815,"So, Wesley","Ak Hafizon, Omar",,,2004.09.05,swiss,1/2-1/2,B22,3
1816,"So, Wesley","Nakamura, Hikaru",2770,2736,2020.05.27,,1/2-1/2,A29,1.11
1817,"So, Wesley","Nakamura, Hikaru",2772,2805,2019.05.12,blitz,0-1,,26.1
1818,"Patricio Iturrizaga B, Eduardo","So, Wesley",2528,2627,2009.01.22,,0-1,E15,5
1819,"Shimanov, Aleksandr","So, Wesley",2613,2762,2019.03.26,team-k.o.,1/2-1/2,D00,2
1820,"Robson, Ray","So, Wesley",2681,2778,2022.04.29,blitz,1/2-1/2,E06,3.1
1821,"So, Wesley","Guseinov, Gadir",2772,2661,2022.02.19,rapid,1-0,B27,2
1822,"So, Wesley","Robson, Ray",2762,2667,2019.03.26,team-k.o.,1/2-1/2,C65,2
1823,"Antonio, Rogelio Jr","So, Wesley",2541,2682,2013.01.28,swiss,1/2-1/2,C13,8
1824,"So, Wesley","Onischuk, Alena",2822,2667,2017.04.01,tourn,1-0,A14,4.1
1825,"So, Wesley","Ding, Liren",2741,2836,2020.11.22,tourn,1/2-1/2,,5.4
1826,"So, Wesley","Anand, Viswanathan",2789,2775,2017.06.29,tourn (blitz),1-0,C65,6
1827,"So, Wesley","Bjerre, Jonas Buhl",2767,2506,2019.10.14,swiss,1-0,A45,5.30
1828,"Caruana, Fabiano","So, Wesley",2804,2770,2016.06.11,tourn (blitz),1-0,A07,3
1829,"So, Wesley","Aronian, Levon",2779,2765,2015.08.26,,0-1,E20,4
1830,"So, Wesley","Firouzja, Alireza",2770,2759,2021.06.22,blitz,1-0,E49,16.5
1831,"So, Wesley","Nakamura, Hikaru",2770,2736,2020.05.21,,1/2-1/2,E06,11.3
1832,"So, Wesley","Li, Chao b",2531,2548,2007.11.26,swiss,0-1,B77,7
1833,"So, Wesley","Kramnik, Vladimir",2794,2809,2016.12.16,,1/2-1/2,D37,7
1834,"Robson, Ray","So, Wesley",,,2015.04.07,,1-0,C67,6
1835,"Anand, Viswanathan","So, Wesley",2773,2765,2018.11.09,tourn (rapid),1/2-1/2,C54,1
1836,"So, Wesley","Carlsen, Magnus",2778,2855,2021.10.04,,1/2-1/2,B00,9.2
1837,"So, Wesley","Ivanchuk, Vassily",2731,2753,2014.05.11,tourn,1/2-1/2,B46,4
1838,"So, Wesley","Caruana, Fabiano",2780,2822,2018.08.27,,1/2-1/2,C42,?
1839,"So, Wesley","Sasikiran, Krishnan",2667,2676,2011.06.22,tourn,1-0,B67,1
1840,"So, Wesley","Van Foreest, Jorden",2772,2702,2022.02.12,rapid,1-0,C80,6
1841,"Vachier Lagrave, Maxime","So, Wesley",2860,2741,2020.12.30,,1/2-1/2,,8.2
1842,"Caruana, Fabiano","So, Wesley",2773,2741,2020.06.11,,1/2-1/2,,9.7
1843,"Grischuk, Alexander","So, Wesley",2777,2770,2020.09.18,blitz,1/2-1/2,E05,5.4
1844,"Vachier Lagrave, Maxime","So, Wesley",2779,2780,2018.08.20,,1/2-1/2,C67,3.3
1845,"Radjabov, R.","So, Wesley",2765,2770,2021.02.12,rapid,1/2-1/2,D55,2.21
1846,"So, Wesley","Stripunsky, Alexander",2762,2561,2014.11.12,team-k.o.,1-0,D12,1
1847,"Artemiev, Victor","So, Wesley",2746,2767,2019.12.05,,0-1,A01,3.21
1848,"Abdusattorov, Nodirbek","So, Wesley",2662,2816,2020.11.08,,0-1,,2.6
1849,"Radjabov, Teimour","So, Wesley",2758,2741,2020.11.26,schev,1/2-1/2,,11.3
1850,"Duda, Jan Krzysztof","So, Wesley",2707,2810,2017.07.07,,0-1,A08,1.4
1851,"So, Wesley","Zierk, Steven",2765,2509,2020.01.27,,1-0,C15,4
1852,"So, Wesley","Dableo, Ronald",2627,2432,2009.03.28,,1-0,C11,7
1853,"So, Wesley","Kyaw, Lin Naing",2659,2234,2011.11.17,,1-0,E05,1.1
1854,"So, Wesley","Karjakin, Sergey",2765,2753,2018.11.14,blitz,1/2-1/2,A28,?
1855,"So, Wesley","Duda, Jan Krzysztof",2816,2799,2020.11.19,team-tourn,1-0,,1.7
1856,"So, Wesley","Svidler, Peter",2767,2729,2019.10.05,,1-0,,1.25
1857,"Sheng, Joshua","So, Wesley",2375,2822,2017.03.08,,0-1,D00,2
1858,"Lo, Kin Mun Dominic","So, Wesley",1798,2165,2005.??.??,swiss,0-1,B33,5
1859,"So, Wesley","Karjakin, Sergey",2778,2782,2018.06.15,blitz,1/2-1/2,E51,?
1860,"Caruana, Fabiano","So, Wesley",2816,2778,2018.06.24,tourn (rapid),1/2-1/2,C28,17
1861,"Carlsen, Magnus","So, Wesley",2863,2770,2020.09.29,,1-0,A22,4.5
1862,"Vachier Lagrave, Maxime","So, Wesley",2789,2770,2016.06.11,tourn (blitz),1/2-1/2,C77,5
1863,"So, Wesley","Yang, Chen",2627,2448,2009.02.23,,1-0,C69,7
1864,"So, Wesley","Chirila, Ioan Cristian",2808,2533,2017.02.22,,1-0,A15,7
1865,"So, Wesley","Rapport, Richard",2772,2763,2021.08.12,blitz,1/2-1/2,,5.4
1866,"So, Wesley","Martirosyan, Haik M",2772,2633,2022.02.19,rapid,1-0,C50,4
1867,"Radjabov, Teimour","So, Wesley",2758,2741,2020.11.26,schev,1/2-1/2,,7.3
1868,"Bruzon Batista, Lazaro","So, Wesley",2645,2778,2021.10.11,,1/2-1/2,,5
1869,"So, Wesley","Andreikin, Dmitry",2644,2659,2009.09.28,tourn,1/2-1/2,B42,10
1870,"Linh Dang, Duy","So, Wesley",,2165,2005.??.??,swiss,0-1,E41,3
1871,"So, Wesley","Vachier Lagrave, Maxime",2770,2760,2021.05.26,,1/2-1/2,,2.2
1872,"So, Wesley","Nakamura, Hikaru",2767,2745,2020.02.21,,1/2-1/2,C53,4.14
1873,"So, Wesley","Zhou, Jianchao",2762,2587,2014.12.28,swiss,1-0,C67,6
1874,"So, Wesley","Duda, Jan Krzysztof",2780,2737,2018.11.30,,1-0,A58,?
1875,"Vallejo Pons, Francisco","So, Wesley",2707,2780,2018.07.08,k.o.,0-1,E35,2.5
1876,"So, Wesley","Liang, Awonder",2772,2587,2021.08.30,rapid,1-0,,13.3
1877,"So, Wesley","Carlsen, Magnus",2772,2847,2021.07.11,,1/2-1/2,,17.1
1878,"So, Wesley","Nakamura, Hikaru",2780,2777,2018.12.02,,1/2-1/2,A04,?
1879,"Pruijssers, Roeland","So, Wesley",2444,2627,2009.01.28,tourn,0-1,B48,10
1880,"Xiong, Jeffery","So, Wesley",2710,2772,2021.08.23,,1/2-1/2,D02,6.3
1881,"So, Wesley","Duda, Jan Krzysztof",2810,2707,2017.07.07,k.o. (rapid),0-1,D30,1.1
1882,"Duda, Jan Krzysztof","So, Wesley",2750,2766,2022.05.20,blitz,1-0,,5
1883,"So, Wesley","Giri, Anish",2770,2782,2016.06.18,tourn (rapid),1/2-1/2,D46,8
1884,"Le, Quang Liem","So, Wesley",2709,2770,2020.09.26,,0-1,C65,3.6
1885,"So, Wesley","Radjabov, Teimour",2762,2734,2015.01.17,tourn,1/2-1/2,D37,7
1886,"Giri, Anish","So, Wesley",2772,2772,2022.02.12,rapid,1/2-1/2,C50,4
1887,"Artemiev, Vladislav","So, Wesley",2731,2760,2019.11.09,blitz,1/2-1/2,A01,9.5
1888,"So, Wesley","Caruana, Fabiano",2778,2816,2018.06.15,blitz,1/2-1/2,D78,?
1889,"So, Wesley","Carlsen, Magnus",2754,2875,2019.06.12,,1/2-1/2,,13.1
1890,"So, Wesley","Yang, Darwin",2650,2476,2012.07.22,swiss,1-0,C10,3
1891,"So, Wesley","Vallejo Pons, Francisco",2810,2717,2017.09.10,k.o.,1/2-1/2,B69,3.2
1892,"So, Wesley","Xiong, Jeffery",2765,2712,2020.01.24,,1/2-1/2,B90,11
1893,"So, Wesley","Artemiev, Victor",2767,2746,2019.12.05,,1/2-1/2,B12,3.18
1894,"Niebergall, Gerhard","So, Wesley",2139,2411,2006.11.05,,0-1,B31,2
1895,"Dominguez Perez, Leinier","So, Wesley",2739,2788,2017.11.11,match (blitz),0-1,B12,6.3
1896,"So, Wesley","Mamedov, Nidjat",2779,2597,2015.08.12,team-tourn,1-0,D41,9.5
1897,"So, Wesley","Nakamura, Hikaru",2770,2736,2020.05.26,,1-0,E06,1.4
1898,"So, Wesley","Lenderman, Aleksandr",2762,2637,2019.03.29,,1-0,D35,9.4
1899,"So, Wesley","Carlsen, Magnus",2815,2832,2017.11.18,k.o. (blitz),1/2-1/2,D02,3.23
1900,"So, Wesley","Duda, Jan Krzysztof",2780,2737,2018.11.30,,1-0,D35,?
1901,"Onischuk, Alexander","So, Wesley",2688,2668,2010.11.03,tourn,1-0,E32,6
1902,"So, Wesley","Donguines, Fernie",,2409,2004.09.23,tourn,0-1,C24,8
1903,"So, Wesley","Nakamura, Hikaru",2770,2736,2020.12.12,,1/2-1/2,C65,3.25
1904,"Yu, Yangyi","So, Wesley",2697,2755,2014.10.11,swiss,1/2-1/2,C65,6
1905,"Tomashevsky, Evgeny","So, Wesley",2706,2710,2013.08.14,k.o.,1-0,D97,2.1
1906,"Xiong, Jeffery","So, Wesley",2685,2778,2022.04.09,rapid,1/2-1/2,D38,6
1907,"So, Wesley","Carlsen, Magnus",2770,2863,2020.09.29,,0-1,B04,4.2
1908,"So, Wesley","Kamsky, Gata",,,2017.04.08,,1/2-1/2,D10,11
1909,"So, Wesley","Vocaturo, Daniele",2744,2584,2014.07.14,,1-0,E99,3.1
1910,"So, Wesley","Artemiev, Vladislav",2760,2731,2019.11.10,blitz,0-1,A20,18.5
1911,"Xiong, Jeffery","So, Wesley",2618,2773,2016.04.23,tourn,1/2-1/2,C83,9
1912,"Le, Quang Liem","So, Wesley",2697,2760,2015.09.18,k.o.,1/2-1/2,A36,3.2
1913,"So, Wesley","Vidit, Santosh Gujrathi",2780,2718,2018.10.09,,1-0,E10,?
1914,"So, Wesley","Dao, Thien Hai",2451,2559,2007.01.17,,1/2-1/2,B09,8
1915,"Duda, Jan Krzysztof","So, Wesley",2799,2816,2020.11.19,match,1/2-1/2,,3.9
1916,"Mason, Joanne","So, Wesley",1027,,2010.04.02,swiss,1-0,C56,2
1917,"So, Wesley","Abdusattorov, Nodirbek",2770,2627,2020.11.08,schev,1-0,A06,1.21
1918,"So, Wesley","Mamedyarov, Shakhriyar",2765,2817,2018.11.13,blitz,1-0,A15,?
1919,"Wei, Yi","So, Wesley",2706,2773,2016.01.23,,1/2-1/2,C80,7
1920,"So, Wesley","Maga, Mirabeau",,2370,2004.09.24,tourn,1/2-1/2,B03,10
1921,"So, Wesley","Kramnik, Vladimir",2770,2812,2016.06.12,tourn (blitz),1-0,C67,18
1922,"Aronian, Levon","So, Wesley",2785,2778,2022.04.24,k.o.,1/2-1/2,A14,2.1
1923,"Sevian, Samuel","So, Wesley",2642,2762,2019.03.30,,1/2-1/2,C53,10.3
1924,"So, Wesley","Giri, Anish",2667,2690,2011.06.09,tourn,1/2-1/2,D45,1
1925,"Caruana, Fabiano","So, Wesley",2816,2778,2018.06.16,blitz,0-1,A00,16
1926,"Ganguly, Surya Shekhar","So, Wesley",2651,2673,2011.01.20,tourn,0-1,C13,5
1927,"Van der Poel, Henk","So, Wesley",2292,2515,2011.07.28,,0-1,B49,9
1928,"Radjabov, Teimour","So, Wesley",2763,2778,2021.10.01,,0-1,D37,6.3
1929,"So, Wesley","Grischuk, Arina",2778,2766,2018.06.21,rapid,1-0,D91,?
1930,"So, Wesley","Mamedyarov, Shakhriyar",2759,2757,2019.06.03,blitz,0-1,,7.5
1931,"So, Wesley","Vidit, Santosh Gujrathi",2760,2722,2019.11.25,blitz,1/2-1/2,E06,6.5
1932,"Dominguez Perez, Leinier","So, Wesley",2758,2772,2021.08.14,blitz,1/2-1/2,,10.2
1933,"So, Wesley","Navara, David",2765,2738,2019.02.20,match (rapid),1-0,C65,2.3
1934,"So, Wesley","Megaranto, Susanto",2526,2563,2008.01.12,,1-0,B03,5
1935,"Vachier Lagrave, Maxime","So, Wesley",2774,2767,2019.11.19,,1-0,C88,2.1
1936,"Mamedyarov, Shakhriyar","So, Wesley",2767,2767,2019.10.02,,1/2-1/2,A45,1.27
1937,"Troff, Kayden","So, Wesley",2528,2773,2015.10.10,,0-1,E15,5.8
1938,"So, Wesley","Svidler, Peter",2772,2714,2021.08.19,,1-0,A37,3.1
1939,"Nakamura, Hikaru","So, Wesley",2798,2788,2015.04.04,,1/2-1/2,D58,4
1940,"So, Wesley","Nepomniachtchi, Ian",2760,2767,2019.12.14,,1/2-1/2,D85,2.1
1941,"So, Wesley","Sevian, Samuel",2778,2654,2021.10.19,,1-0,A40,3
1942,"So, Wesley","Bui, Vinh",2411,2485,2006.12.30,swiss,1/2-1/2,B33,9
1943,"So, Wesley","Duda, Jan Krzysztof",2780,2737,2018.11.30,,1/2-1/2,B52,3.1
1944,"Ding, Liren","So, Wesley",2801,2760,2019.11.23,rapid,0-1,D37,4.5
1945,"So, Wesley","Aronian, Levon",2789,2780,2017.06.30,tourn (blitz),1-0,A07,8
1946,"So, Wesley","Karjakin, Sergey",2772,2773,2019.05.11,blitz,1/2-1/2,,13.2
1947,"So, Wesley","Rapport, Richard",2776,2776,2022.05.21,rapid,1-0,E94,8.2
1948,"So, Wesley","Thoday, Francis",2776,1866,2018.10.20,swiss,1-0,D35,?
1949,"Nakamura, Hikaru","So, Wesley",2816,2760,2015.10.11,tourn (rapid),1/2-1/2,A07,1
1950,"So, Wesley","Shankland, Samuel L",2744,2632,2014.06.22,tourn,1-0,A58,2
1951,"Le, Quang Liem","So, Wesley",2709,2772,2021.07.10,,0-1,,4.2
1952,"Vidit, Santosh Gujrathi","So, Wesley",2726,2770,2021.06.28,,1/2-1/2,C53,12.7
1953,"So, Wesley","Van Wely, Loek",2706,2693,2013.10.20,tourn,1-0,E46,1
1954,"So, Wesley","Carlsen, Magnus",2770,2862,2021.02.14,rapid,1/2-1/2,C50,3.23
1955,"Wells, Peter K","So, Wesley",2456,2788,2015.02.22,,1/2-1/2,D85,6
1956,"So, Wesley","Bu, Xiangzhi",2762,2691,2014.12.29,,1/2-1/2,B36,7.1
1957,"So, Wesley","Aronian, Levon",2759,2827,2019.06.03,blitz,0-1,,2.3
1958,"Anand, Viswanathan","So, Wesley",2747,2759,2019.06.03,blitz,1/2-1/2,,6.5
1959,"So, Wesley","Carlsen, Magnus",2815,2832,2017.11.18,k.o. (blitz),0-1,A30,3.21
1960,"So, Wesley","Krush, Irina",2778,2421,2022.04.29,blitz,1-0,A30,7.6
1961,"Pantsulaia, Levan","So, Wesley",2601,2782,2016.??.??,,0-1,A07,10
1962,"So, Wesley","Movsesian, Sergei",2765,2629,2019.01.08,team-swiss (rapid),1/2-1/2,B80,1
1963,"Mamedyarov, Shakhriyar","So, Wesley",2767,2767,2019.10.02,,0-1,D30,1.1
1964,"Wahono, Awam","So, Wesley",2379,2655,2011.10.16,swiss,0-1,B11,4
1965,"So, Wesley","Fedoseev, Vladimir",2770,2678,2020.10.04,,1-0,D15,2.9
1966,"Karjakin, Sergey","So, Wesley",2748,2754,2019.07.03,,1/2-1/2,,7.2
1967,"Braun, Arik","So, Wesley",2533,2577,2008.08.13,swiss,1-0,E32,11
1968,"So, Wesley","Duda, Jan Krzysztof",2770,2743,2021.02.07,rapid,1-0,D35,8.6
1969,"So, Wesley","Caruana, Fabiano",2773,2787,2016.01.22,tourn,1/2-1/2,C54,6
1970,"Firouzja, Alireza","So, Wesley",2703,2741,2021.03.16,,0-1,,2.3
1971,"So, Wesley","Carlsen, Magnus",2815,2832,2017.11.18,k.o. (blitz),1/2-1/2,D05,3.3
1972,"So, Wesley","Cramling, Pia",2411,2528,2006.10.27,,1/2-1/2,B42,8
1973,"Nakamura, Hikaru","So, Wesley",2900,2816,2020.12.09,,1/2-1/2,,1.1
1974,"So, Wesley","Giri, Anish",2815,2785,2017.05.25,k.o. (blitz),1-0,A48,1.21
1975,"Njili, Kamel","So, Wesley",2350,2610,2008.11.23,team-swiss,0-1,B34,10
1976,"So, Wesley","Shankland, Samuel L",2770,2691,2020.09.21,k.o. (blitz),1-0,A11,1.1
1977,"So, Wesley","Artemiev, Victor",2767,2746,2019.12.05,,1-0,B12,3.2
1978,"Bitalzadeh, Ali","So, Wesley",2400,2627,2009.01.27,tourn,0-1,A37,9
1979,"Ding, Liren","So, Wesley",2805,2776,2019.08.17,,1/2-1/2,A14,1.3
1980,"So, Wesley","Vachier Lagrave, Maxime",2767,2774,2019.11.19,,0-1,B00,2.32
1981,"So, Wesley","Vachier Lagrave, Maxime",2767,2774,2019.11.19,,1-0,B33,2.10
1982,"Nadera, Barlo A","So, Wesley",2401,2577,2008.09.12,swiss,1/2-1/2,E32,9
1983,"Radjabov, R.","So, Wesley",2765,2770,2021.02.11,rapid,1/2-1/2,D37,2.14
1984,"So, Wesley","Nepomniachtchi, Ian",2770,2792,2021.06.21,blitz,1/2-1/2,D38,9.5
1985,"Anton Guijarro, David","So, Wesley",2673,2770,2021.03.15,,1/2-1/2,C22,13.5
1986,"So, Wesley","Akshayraj, Kore",2738,2486,2014.04.05,team-tourn,0-1,D94,2.2
1987,"So, Wesley","Abdusattorov, Nodirbek",2770,2627,2020.11.08,schev,1/2-1/2,B10,1.29
1988,"So, Wesley","Karjakin, Sergey",2778,2782,2018.06.24,blitz,1/2-1/2,C65,?
1989,"So, Wesley","Nakamura, Hikaru",2770,2736,2020.12.12,,1-0,B90,3.14
1990,"Duda, Jan Krzysztof","So, Wesley",2737,2780,2018.11.30,,1/2-1/2,C54,3.2
1991,"Karjakin, Sergey","So, Wesley",2754,2760,2019.11.10,blitz,1/2-1/2,D04,10.5
1992,"So, Wesley","Vajda, Levente",2254,2511,2006.05.30,team-swiss,0-1,B09,9
1993,"Anand, V.","So, Wesley",2770,2771,2016.08.09,,1/2-1/2,C50,5
1994,"So, Wesley","Ashwin, Jayaram",2822,2492,2017.03.15,,1-0,A30,3
1995,"Duda, Jan Krzysztof","So, Wesley",2737,2780,2018.11.30,,0-1,D00,3.24
1996,"So, Wesley","Caruana, Fabiano",2778,2781,2022.04.29,blitz,0-1,A21,5.2
1997,"Nakamura, Hikaru","So, Wesley",2787,2773,2016.04.28,tourn (blitz),1-0,D00,6
1998,"So, Wesley","Maghsoodloo, Parham",,,2015.09.11,k.o.,1-0,A30,1.5
1999,"Harikrishna, Pentala","So, Wesley",2732,2770,2020.09.17,rapid,0-1,C67,9.4
2000,"So, Wesley","Xu, Yuanyuan",2411,2329,2006.12.27,,1/2-1/2,B19,4
2001,"Mamedyarov, Shakhriyar","So, Wesley",2767,2767,2019.10.02,,1-0,D20,1.9
2002,"So, Wesley","Cao, Jason",2701,2026,2013.05.19,swiss,1-0,E35,8
2003,"So, Wesley","Hisler, Thomas",2653,2247,2012.06.04,team-tourn,1-0,C65,5.6
2004,"Rapport, Richard","So, Wesley",2763,2770,2021.06.21,blitz,1/2-1/2,,17.1
2005,"So, Wesley","Nakamura, Hikaru",,,2016.08.06,,1-0,,1
2006,"So, Wesley","Alavi Moghaddam, Sayed Javad",2667,2428,2011.05.04,,1-0,E04,3.9
2007,"Tikkanen, Hans","So, Wesley",2541,2667,2011.06.11,tourn,1/2-1/2,D35,3
2008,"So, Wesley","Kamsky, Gata",2773,2678,2016.04.14,tourn,1-0,C95,1
2009,"Adams, Michael","So, Wesley",2761,2822,2017.04.22,,1/2-1/2,A15,2
2010,"Caruana, Fabiano","So, Wesley",2795,2773,2016.04.28,tourn (blitz),0-1,A07,8
2011,"So, Wesley","Carlsen, Magnus",2770,2847,2021.03.15,,1/2-1/2,D10,12.5
2012,"So, Wesley","Zapata, Alonso",2760,2464,2015.10.08,swiss,1-0,A42,2.3
2013,"So, Wesley","Vachier Lagrave, Maxime",2767,2774,2019.11.19,,1-0,B90,2.28
2014,"Faisal, Abdulla Kashwani","So, Wesley",2275,2667,2011.04.25,team-swiss,1/2-1/2,B53,5.5
2015,"So, Wesley","Caruana, Fabiano",2770,2835,2020.05.28,,1/2-1/2,C78,2.1
2016,"Duda, Jan Krzysztof","So, Wesley",2799,2816,2020.11.19,match,0-1,,1.8
