,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
267,"Ehlvest, Jaan","Anand, Viswanathan",2615,2715,1995.??.??,tourn,0-1,C86,11
268,"Anand, Viswanathan","Polgar, Judit",2779,2727,2007.04.08,swiss (rapid),1/2-1/2,B48,9
269,"Kramnik, Vladimir","Anand, Viswanathan",2790,2770,1998.06.19,,1/2-1/2,E34,2
270,"Anand, Viswanathan","Kramnik, Vladimir",2800,2780,2010.10.11,tourn,1/2-1/2,E04,3
271,"Anand, Viswanathan","Dreev, Aleksey",2635,2625,1991.??.??,,1-0,C11,6
272,"Avrukh, Boris","Anand, Viswanathan",2620,2769,2000.02.03,,0-1,E12,3
273,"Anand, Viswanathan","Khalifman, Alexander",2725,2645,1993.??.??,swiss,1-0,B17,5
274,"Anand, Viswanathan","Fridman, Daniel",2780,2667,2013.02.16,tourn,1-0,C42,9
275,"Anand, Viswanathan","Gelfand, Boris",2765,2695,1997.07.23,,1-0,B90,3
276,"Ivanchuk, Vassily","Anand, Viswanathan",2717,2757,2002.03.08,tourn,1/2-1/2,E06,12
277,"Anand, Viswanathan","Ribli, Zoltan",2610,2610,1990.11.30,,1-0,B47,12
278,"Anand, Viswanathan","Rodriguez Gonzalez, Alex",2801,2088,2007.??.??,,1-0,B09,?
279,"Anand, Viswanathan","James Plaskett, Harold",,,1988.??.??,,0-1,B48,?
280,"Stopa, Jacek","Anand, Viswanathan",2524,2792,2014.12.06,swiss (rapid),1/2-1/2,E20,4
281,"Anand, Viswanathan","Kramnik, Vladimir",2780,2750,1999.??.??,,1/2-1/2,C42,9
282,"Haug, Johannes","Anand, Viswanathan",2357,2767,2018.02.07,,1/2-1/2,D38,5
283,"Tkachiev, Vladislav","Anand, Viswanathan",2642,2788,2009.11.18,tourn (blitz),1/2-1/2,E05,33
284,"Manor, Ilan","Anand, Viswanathan",2450,2555,1990.??.??,,1/2-1/2,D20,?
285,"Gelfand, Boris","Anand, Viswanathan",2693,2781,2004.10.27,,1/2-1/2,E06,12
286,"Anand, Viswanathan","Short, Nigel D",2555,2635,1990.01.??,,0-1,C15,11
287,"Barlov, Dragan","Anand, Viswanathan",2480,2710,1993.??.??,rapid,0-1,A05,13
288,"Anand, Viswanathan","Gokhale, Jayant Suresh",2405,,1986.??.??,game,1/2-1/2,C05,?
289,"Kramnik, Vladimir","Anand, Viswanathan",,,1997.??.??,,0-1,D27,?
290,"Levonovich Petrosian, Tigran","Anand, Viswanathan",,,2015.10.12,rapid,0-1,A07,14
291,"Anand, Viswanathan","Topalov, Veselin",2770,2740,1998.??.??,rapid,1-0,B90,?
292,"Hansen, Eric","Anand, Viswanathan",2629,2768,2018.09.26,,0-1,C60,3
293,"Razuvaev, Yuriy","Anand, Viswanathan",,,1986.??.??,,1/2-1/2,E80,?
294,"Anand, Viswanathan","Shirov, Alexei",2720,2740,1994.10.13,tourn,1/2-1/2,B32,2
295,"Anand, Viswanathan","Milov, Vadim",2779,2620,2006.08.05,swiss (rapid),1/2-1/2,B42,5
296,"Vachier Lagrave, Maxime","Anand, Viswanathan",2789,2759,2018.06.24,tourn (rapid),1/2-1/2,C45,12
297,"Stangl, Markus","Anand, Viswanathan",,,1990.??.??,,0-1,A13,?
298,"Kasparov, Garry","Anand, Viswanathan",2790,2690,1992.??.??,rapid,1-0,A41,4
299,"Anand, Viswanathan","Wesley, George",2776,2786,2018.06.01,,1/2-1/2,A29,4
300,"Adams, Michael","Anand, Viswanathan",2665,2765,1997.02.10,tourn,1/2-1/2,B96,6
301,"Anand, Viswanathan","Nepomniachtchi, Ian",2753,2792,2021.07.07,,1/2-1/2,,3.2
302,"Anand, Viswanathan","Adams, Michael",2803,2744,2015.12.04,swiss,1/2-1/2,A29,1
303,"Shirov, Alexei","Anand, Viswanathan",2684,2784,2016.02.12,tourn (blitz),1/2-1/2,B81,1
304,"Svidler, Peter","Anand, Viswanathan",2723,2753,2020.07.21,,1/2-1/2,A08,1.2
305,"Anand, Viswanathan","Ivanchuk, Vassily",2781,2705,2004.10.22,team-swiss,1/2-1/2,C43,7
306,"Anand, Viswanathan","Dreev, Aleksey",2725,2570,1993.??.??,swiss,1/2-1/2,C11,9
307,"Anand, Viswanathan","Riazantsev, Alexander",2779,2671,2016.12.28,rapid,1/2-1/2,B12,12.6
308,"Polgar, Judit","Anand, Viswanathan",2682,2800,2010.08.28,,0-1,C65,2
309,"Anand, Viswanathan","Portisch, Lajos",2690,2595,1992.07.??,rapid,1-0,B43,1.2
310,"Almasi, Zoltan","Anand, Viswanathan",2657,2803,2006.05.24,team-swiss,1/2-1/2,B90,4
311,"Anand, Viswanathan","Topalov, Veselin",2765,2725,1997.??.??,tourn (rapid),1/2-1/2,C10,3
312,"Anand, Viswanathan","Karjakin, Sergey",2786,2782,2013.06.12,,1-0,C77,8
313,"Polugaevsky, Lev","Anand, Viswanathan",2605,2725,1993.12.11,team-k.o.,1/2-1/2,D41,2.2
314,"Anand, Viswanathan","Gelfand, Boris",2792,2723,2006.03.21,rapid,1-0,C42,4
315,"Karpov, Anatoly","Anand, Viswanathan",2710,2781,1999.03.27,tourn (rapid),1/2-1/2,E15,10
316,"Radjabov, Teimour","Anand, Viswanathan",2728,2779,2006.09.07,blitz,1-0,B97,5
317,"Anand, Viswanathan","Smirin, Ilia",2720,2615,1994.??.??,swiss,1/2-1/2,B45,1
318,"Andersson, Ulf","Anand, Viswanathan",2620,2515,1989.??.??,,1-0,D94,?
319,"Micalizzi, Giovanni","Anand, Viswanathan",,,1990.??.??,,0-1,B61,1
320,"Anand, Viswanathan","Illescas Cordoba, Miguel",2770,2600,1998.05.16,,1-0,D85,6
321,"Andersson, Ulf","Anand, Viswanathan",2630,2610,1990.11.26,,1-0,B08,9
322,"Hegde, Ravi Gopal","Anand, Viswanathan",2345,2505,1987.??.??,tourn,1/2-1/2,A49,?
323,"Anand, Viswanathan",Siddharth S,2779,,2006.10.08,simul,1/2-1/2,D35,?
324,"Anand, Viswanathan","Kvasikov, Evgeniy",2505,2490,1987.??.??,tourn,1/2-1/2,B17,?
325,"Anand, Viswanathan","Shirov, Alexei",2817,2709,2011.06.04,match (rapid),1/2-1/2,D43,4
326,"Zhang, Zhong","Anand, Viswanathan",2639,2766,2004.01.18,,0-1,B40,7
327,"Anand, Viswanathan","Giri, Anishvujatovic",,,2014.12.09,,1/2-1/2,C16,2.1
328,"Anand, Viswanathan","Lacrosse, Marc",2786,2155,2007.04.21,blitz,0-1,B40,1
329,"Anand, Viswanathan","Carlsen, Magnus",2753,2863,2020.07.22,,0-1,C65,2.4
330,"Anand, Viswanathan","Mamedov, Rauf",2783,2645,2009.05.09,,1-0,B32,8
331,"Bachmann, Axel","Anand, Viswanathan",2629,2765,2019.10.14,swiss,0-1,A21,5.31
332,"Karpov, Anatoly","Anand, Viswanathan",2715,2690,1992.??.??,,0-1,D47,?
333,"Anand, Viswanathan","Ljubojevic, Ljubomir",2555,2600,1988.11.26,,1/2-1/2,B93,12
334,"Anand, Viswanathan","Navara, David",2783,2737,2017.08.17,tourn (blitz),1/2-1/2,B84,8
335,"Anand, Viswanathan","Short, Nigel D",2794,2676,2001.05.18,,1-0,C76,3
336,"Anand, Viswanathan","Hamdouchi, Hicham",2755,2593,2002.10.14,tourn,1/2-1/2,B19,5
337,"Anand, Viswanathan","Gelfand, Boris",2715,2685,1994.??.??,,1/2-1/2,B80,3
338,"Anand, Viswanathan","Cramling, Pia",,,1988.??.??,swiss,1/2-1/2,B48,?
339,"Anand, Viswanathan","Karjakin, Sergey",2817,2776,2011.03.17,tourn (rapid),1/2-1/2,E20,5
340,"Topalov, Veselin","Anand, Viswanathan",2740,2770,1998.02.27,,1/2-1/2,B17,6
341,"Benjamin, Joel","Anand, Viswanathan",2620,2725,1993.??.??,,0-1,B63,6
342,"Anand, Viswanathan","Mamedyarov, Shakhriyar",2759,2808,2018.06.15,blitz,1/2-1/2,B29,2
343,"Nakamura, Hikaru","Anand, Viswanathan",2787,2770,2016.06.20,tourn (blitz),0-1,A21,15
344,"Anand, Viswanathan","Illescas Cordoba, Miguel",2765,2635,1997.06.08,,1/2-1/2,E11,1
345,"Karpov, Anatoly","Anand, Viswanathan",2710,2781,1999.06.29,,1/2-1/2,E15,2
346,"Anand, Viswanathan","Kasparov, Garry",2725,2775,1996.05.22,tourn,1/2-1/2,B81,2
347,"Anand, Viswanathan","Vachier Lagrave, Maxime",2768,2779,2018.08.19,,1/2-1/2,B96,2.4
348,"Anand, Viswanathan","Dreev, Aleksey",2765,2650,1997.02.16,tourn,1-0,B66,11
349,"Kovacevic, Aleksandar","Anand, Viswanathan",2525,2765,1997.11.14,tourn,0-1,C78,4
350,"Shirov, Alexei","Anand, Viswanathan",2710,2690,1992.??.??,,1/2-1/2,B65,?
351,"Anand, Viswanathan","Georgiev, Krum",,,1989.??.??,,1-0,B80,7
352,"Anand, Viswanathan","Nikolic, Predrag",,,1998.??.??,,1-0,E00,9
353,"Giri, Anish","Anand, Viswanathan",2793,2762,2016.03.19,tourn,1/2-1/2,E36,7
354,"Polgar, Judit","Anand, Viswanathan",2670,2770,1998.??.??,,1-0,B90,?
355,"Kramnik, Vladimir","Anand, Viswanathan",2770,2765,1997.11.12,tourn,0-1,D43,2
356,"Anand, Viswanathan","Beliavsky, Alexander Genrikhov",2690,2595,1992.07.??,,1-0,C61,2.2
357,"Aronian, Levon","Anand, Viswanathan",2799,2783,2017.08.18,tourn (blitz),1/2-1/2,D79,14
358,"Short, Nigel D","Anand, Viswanathan",2676,2794,2001.05.22,,1/2-1/2,B11,6
359,"Anand, Viswanathan","Karpova, Anna",2650,2730,1991.08.??,,1/2-1/2,B11,1
360,"Anand, Viswanathan","Nepomniachtchi, Ian",2753,2784,2020.07.26,,1/2-1/2,B90,6.1
361,"Anand, Viswanathan","Carlsen, Magnus",2798,2775,2008.09.06,tourn,1/2-1/2,C63,5
362,"Anand, Viswanathan","Salem, A.R. Saleh",2773,2660,2018.12.30,swiss (blitz),1-0,B50,19
363,"Anand, Viswanathan","Topalov, Veselin",2803,2804,2006.06.11,k.o. (rapid),1-0,C67,2.2
364,"Dlugy, Maxim","Anand, Viswanathan",,,1990.??.??,,1/2-1/2,B07,3
365,"Anand, Viswanathan","Karjakin, Sergey",2786,2781,2017.06.05,tourn (blitz),1/2-1/2,C65,4
366,"Shirov, Alexei","Anand, Viswanathan",2751,2769,2000.03.18,tourn (rapid),1/2-1/2,B12,3
367,"Anand, Viswanathan","Kramnik, Vladimir",2797,2783,2015.02.13,blitz,1-0,A09,2
368,"Georgiev, Kiril","Anand, Viswanathan",2430,2285,1984.08.17,swiss,1-0,E66,13
369,"Polgar, Judit","Anand, Viswanathan",2718,2774,2003.08.14,rapid,1-0,B90,1
370,"Anand, Viswanathan","Mcshane, Luke James",2766,2649,2003.12.13,,1-0,B33,5.1
371,"Khanin, Semen","Anand, Viswanathan",2514,2773,2018.12.27,swiss (rapid),0-1,C54,6
372,"Anand, Viswanathan","Nikolic, Predrag",2781,2676,2004.11.14,,1-0,C99,2.1
373,"Anand, Viswanathan","Khalifman, Alexander",2784,2616,1999.01.12,schev,1/2-1/2,B33,2
374,"Zapata, Alonso","Anand, Viswanathan",,,1989.??.??,,0-1,B61,4
375,"Anand, Viswanathan","Gelfand, Boris",2780,2740,2013.02.25,tourn,1/2-1/2,B81,3
376,"Gelfand, Boris","Anand, Viswanathan",2758,2788,2009.11.17,,1/2-1/2,E10,18
377,"Anand, Viswanathan","Fedoseev, Vladimir",2782,2718,2017.12.30,blitz,1-0,B06,16.10
378,"Kasparov, Garry","Anand, Viswanathan",2838,2757,2002.02.25,tourn,1/2-1/2,B49,3
379,"Anand, Viswanathan","Christiansen, Larry",2635,2590,1991.05.19,tourn,1/2-1/2,A30,13
380,"Rebel 10, Comp","Anand, Viswanathan",,2770,1998.??.??,,0-1,E12,8
381,"Sokolov, Ivan","Anand, Viswanathan",2647,2752,2002.05.01,k.o. (rapid),1/2-1/2,D27,3.1
382,"Kasparov, Garry","Anand, Viswanathan",2795,2725,1995.09.26,,1-0,C80,10
383,"Anand, Viswanathan","Adams, Michael",2720,2640,1994.??.??,,1/2-1/2,B52,7
384,"Anand, Viswanathan","Mamedyarov, Shakhriyar",2768,2801,2018.08.15,tourn (rapid),1/2-1/2,B13,18
385,"Anand, Viswanathan","Diez Alvarez, Alejandro",2781,2519,2004.10.16,team-swiss,1-0,C18,2
386,"Anand, Viswanathan","Ivanchuk, Vassily",2690,2720,1992.??.??,,1/2-1/2,B33,4
387,"Anand, Viswanathan","Sadler, Mark",2795,2660,1998.??.??,,1/2-1/2,B90,?
388,"Anand, Viswanathan","Leko, Peter",2783,2751,2009.06.07,match (rapid),1/2-1/2,D43,7
389,"Svane, Rasmus","Anand, Viswanathan",2595,2771,2018.10.22,swiss,1/2-1/2,E00,3
390,"Anand, Viswanathan","Mamedyarov, Shakhriyar",,,????.??.??,,1-0,,32.1
391,"Anand, Viswanathan","Jansa, Vlastimil",,,1986.??.??,,1-0,B46,?
392,"Kamsky, Gata","Anand, Viswanathan",,,1991.10.30,game,1-0,D45,11
393,"Mamedov, Rauf","Anand, Viswanathan",2645,2783,2009.05.08,swiss,1/2-1/2,B18,4
394,"Kramnik, Vladimir","Anand, Viswanathan",2740,2765,1997.04.01,tourn,1/2-1/2,D39,1
395,"Svidler, Peter","Anand, Viswanathan",,,????.??.??,,0-1,,29.1
396,"So, Wesley","Anand, Viswanathan",2760,2757,2019.11.26,blitz,0-1,B51,13.3
397,"Wesley, George","Anand, Viswanathan",2773,2770,2016.06.20,,1/2-1/2,C55,13
398,"Karpov, Anatoly","Anand, Viswanathan",2619,2788,2009.10.31,match (rapid),1/2-1/2,D45,2
399,"Anand, Viswanathan","Morovic Fernandez, Ivan",2710,2570,1993.??.??,,1/2-1/2,B33,8
400,"Kasimdzhanov, Rustam","Anand, Viswanathan",2687,2817,2011.03.27,match (rapid),0-1,E16,2
401,"Anand, Viswanathan","Karjakin, Sergey",2759,2782,2018.06.21,tourn (rapid),1/2-1/2,C65,4
402,"Lautier, Joel","Anand, Viswanathan",2645,2710,1993.??.??,,0-1,E43,9
403,"Karpov, Anatoly","Anand, Viswanathan",2619,2810,2011.02.01,match (rapid),1/2-1/2,E15,1
404,"Karpov, Anatoly","Anand, Viswanathan",2780,2720,1994.10.17,tourn,1/2-1/2,B92,5
405,"Lobron, Eric","Anand, Viswanathan",2509,2781,2004.11.27,tourn (rapid),0-1,A07,4
406,"So, Wesley","Anand, Viswanathan",2765,2758,2020.01.12,,1-0,C53,2
407,"Giri, Anish","Anand, Viswanathan",2776,2757,2019.11.10,blitz,1/2-1/2,D38,18.2
408,"Skoric, Svetozar","Anand, Viswanathan",2485,2555,1989.??.??,,1/2-1/2,A95,2
409,"Kramnik, Vladimir","Anand, Viswanathan",2715,2715,1995.??.??,,1/2-1/2,D85,6
410,"Anand, Viswanathan","Vachier Lagrave, Maxime",,,2017.08.10,,1/2-1/2,A31,8
411,"Leko, Peter","Anand, Viswanathan",2725,2769,2000.06.25,match,1/2-1/2,B31,8
412,"Tiviakov, Sergei","Anand, Viswanathan",2667,2779,2007.01.27,tourn,1/2-1/2,B17,12
413,"Anand, Viswanathan","Radjabov, Teimour",2757,2599,2002.04.07,k.o. (rapid),1/2-1/2,C13,4.2
414,"Topalov, Veselin","Anand, Viswanathan",2804,2803,2006.05.12,,0-1,C88,2
415,"Anand, Viswanathan","Kramnik, Vladimir",2811,2800,2011.11.20,tourn,1/2-1/2,D37,5
416,"Short, Nigel D","Anand, Viswanathan",,,1992.03.01,,1-0,C49,6
417,"Illescas Cordoba, Miguel","Anand, Viswanathan",2615,2710,1993.??.??,,1/2-1/2,D47,1
418,"Hellers, Ferdinand","Anand, Viswanathan",2200,2285,1984.04.??,swiss,0-1,B81,9
419,"Kindermann, Stefan","Anand, Viswanathan",2515,2635,1991.05.12,tourn,1/2-1/2,B08,8
420,"Dreev, Aleksey","Anand, Viswanathan",2625,2635,1991.??.??,,0-1,E12,5
421,"Anand, Viswanathan","Nikolic, Predrag",,,1995.??.??,,1-0,C19,?
422,"Ivanchuk, Vassily","Anand, Viswanathan",2716,2766,2004.03.31,,0-1,C88,10
423,"Anand, Viswanathan","Carlsen, Magnus",2760,2843,2018.05.27,tourn (blitz),1/2-1/2,C65,6
424,"Anand, Viswanathan","Ganguly, Surya Shekhar",2773,2615,2018.11.11,tourn (rapid),0-1,B13,9
425,"Karjakin, Sergey","Anand, Viswanathan",,,????.??.??,,1/2-1/2,,35.1
426,"Charbonneau, Pascal","Anand, Viswanathan",2510,2803,2006.06.03,team-swiss,1-0,B44,12
427,"Dominguez Perez, Leinier","Anand, Viswanathan",2732,2803,2015.10.14,blitz,1/2-1/2,A36,19.7
428,"Anand, Viswanathan","Topalov, Veselin",2783,2793,2013.05.10,tourn,1-0,B90,3
429,"Anand, Viswanathan","Xiong, Jeffery",2748,2730,2021.09.14,team,1-0,A00,1.1
430,"Shirov, Alexei","Anand, Viswanathan",2725,2782,2004.08.07,match (rapid),1/2-1/2,C80,5
431,"Giri, Anish","Anand, Viswanathan",2773,2804,2015.06.15,,1-0,C50,3.1
432,"Anand, Viswanathan","Freise Dr., Eckhard",2794,2018,2001.06.23,swiss (rapid),0-1,C63,?
433,"Anand, Viswanathan","Ljubojevic, Ljubomir",2635,2590,1991.??.??,,1/2-1/2,B48,6
434,"Anand, Viswanathan","Avrukh, Boris",2769,2620,2000.02.05,,1-0,B63,10
435,"David, Wilbard","Anand, Viswanathan",2611,2804,2010.12.09,,1/2-1/2,B52,2
436,"Anand, Viswanathan","Karpov, Anatoly",2650,2730,1991.??.??,,1/2-1/2,B11,3
437,"Anand, Viswanathan","Kramnik, Vladimir",2770,2790,1998.??.??,,1/2-1/2,B33,7
438,"Radjabov, Teimour","Anand, Viswanathan",2624,2753,2003.02.27,tourn,1/2-1/2,E12,5
439,"Ding, Liren","Anand, Viswanathan",2801,2757,2019.11.22,rapid,1/2-1/2,E00,1.3
440,"Karjakin, Sergey","Anand, Viswanathan",2773,2783,2017.08.08,,1/2-1/2,A45,6
441,"Anand, Viswanathan","Leko, Peter",2786,2749,2005.03.27,tourn (rapid),1/2-1/2,C88,8
442,"Massoni, Michael","Anand, Viswanathan",2338,2785,2014.05.19,rapid,0-1,C45,2
443,"Anand, Viswanathan","Piket, Jeroen",2762,2649,2000.07.09,,1-0,C78,3
444,"Mamedyarov, Shakhriyar","Anand, Viswanathan",2709,2792,2006.01.25,tourn,1/2-1/2,E15,10
445,"Anand, Viswanathan","Ponomariov, Ruslan",2753,2734,2003.02.22,tourn,1-0,C67,1
446,"Anand, Viswanathan","Asadli, Vugar",2751,2579,2021.12.23,blitz,1/2-1/2,B15,14.4
447,"Anand, Viswanathan","Leko, Peter",2753,2736,2003.02.28,,1-0,B30,6
448,"Na, Na","Anand, Viswanathan",2440,2555,1990.02.05,,1/2-1/2,A41,3
449,"Anand, Viswanathan","Karpov, Anatoly",2650,2730,1991.??.??,,1/2-1/2,B12,7
450,"Anand, Viswanathan","So, Wesley",2783,2810,2017.07.09,k.o. (rapid),1/2-1/2,C18,2.2
451,"Anand, Viswanathan","Mchedlishvili, Mikheil",2773,2610,2018.12.27,rapid,1-0,B12,9.20
452,"Anand, Viswanathan","Apicella, Manuel",2285,2290,1984.04.??,swiss,1-0,B76,3
453,"Piket, Jeroen","Anand, Viswanathan",,,1998.10.23,tourn,1/2-1/2,D47,3
454,"Kramnik, Vladimir","Anand, Viswanathan",2790,2770,1998.06.19,,1/2-1/2,A35,1
455,"Topalov, Veselin","Anand, Viswanathan",2796,2791,2009.??.??,,1/2-1/2,B12,9
456,"Anand, Viswanathan","Vaisser, Anatoli",2720,2575,1994.??.??,,0-1,B45,1.4
457,"Caruana, Fabiano","Anand, Viswanathan",2823,2779,2016.11.13,tourn (rapid),1/2-1/2,A09,6
458,"Geller, Efim Petrovich","Anand, Viswanathan",2515,2505,1987.??.??,tourn,1/2-1/2,C82,?
459,"Kramnik, Vladimir","Anand, Viswanathan",2772,2783,2008.10.20,,0-1,D49,5
460,"Anand, Viswanathan","Carlsen, Magnus",2792,2863,2014.11.21,match,1/2-1/2,D97,10
461,"Anand, Viswanathan","Kasimdzhanov, Rustam",2755,2653,2002.10.20,,1-0,C42,3.2
462,"Caruana, Fabiano","Anand, Viswanathan",2792,2751,2021.12.21,rapid,1/2-1/2,C67,6.2
463,"Anand, Viswanathan","Salov, Valery",2765,2665,1997.04.06,,1-0,B89,5
464,"Anand, Viswanathan","Leko, Peter",2788,2752,2009.11.10,,1-0,D44,5
465,"Lane, Gary William","Anand, Viswanathan",2410,2555,1988.??.??,,0-1,C54,?
466,"Anand, Viswanathan","Chee Meng Liew, Jimmy",,,1989.??.??,,1-0,C64,?
467,"Leko, Peter","Anand, Viswanathan",2722,2766,2004.01.10,tourn,1/2-1/2,B48,1
468,"Vachier Lagrave, Maxime","Anand, Viswanathan",2796,2786,2017.06.06,,1/2-1/2,B12,1.1
469,"Piket, Jeroen","Anand, Viswanathan",,,1996.??.??,,1/2-1/2,E12,4
470,"Anand, Viswanathan","Karpov, Anatoly",,,1996.??.??,,1-0,B17,2
471,"Anand, Viswanathan","Kamsky, Gata",,,1994.??.??,,1/2-1/2,C89,1
472,"Anand, Viswanathan","Topalov, Veselin",2771,2690,1999.07.10,tourn,1/2-1/2,B90,1
473,"Anand, Viswanathan","Nakamura, Hikaru",2786,2793,2017.04.17,tourn (blitz),1/2-1/2,C65,7
474,"Anand, Viswanathan","Topalov, Veselin",2790,2718,2001.03.27,rapid,0-1,B33,9
475,"Bu, Xiangzhi","Anand, Viswanathan",2705,2779,2016.12.26,rapid,1/2-1/2,D35,2.4
476,"Adams, Michael","Anand, Viswanathan",2744,2794,2001.07.19,swiss,1/2-1/2,B52,7
477,"Beliavsky, Alexander G","Anand, Viswanathan",2690,2770,1998.07.01,tourn,1/2-1/2,E04,5
478,"Anand, Viswanathan","Shirov, Alexei",2817,2709,2011.06.03,match (rapid),1-0,D43,2
479,"Gustafsson, Jan","Anand, Viswanathan",2615,2788,2006.02.19,team-tourn,0-1,D30,11.1
480,"Tiviakov, Sergei","Anand, Viswanathan",2585,2690,1992.10.15,k.o.,1/2-1/2,B65,3.2
481,"Lautier, Joel","Anand, Viswanathan",,,1995.??.??,rapid,0-1,D94,?
482,"Anand, Viswanathan","Kramnik, Vladimir",2797,2783,2015.02.13,blitz,1-0,A09,2
483,"Kasparov, Garry","Anand, Viswanathan",2800,2715,1995.??.??,,1/2-1/2,C45,?
484,"Anand, Viswanathan","Kramnik, Vladimir",,,????.??.??,,1-0,,24.1
485,"Anand, Viswanathan","Fedoseev, Vladimir",2758,2771,2017.12.27,swiss (rapid),1/2-1/2,C65,8.2
486,"Anand, Viswanathan","Svidler, Peter",2766,2723,2003.10.29,rapid,1-0,B42,2.4
487,"Anand, Viswanathan","Polgar, Judit",2792,2711,2006.03.16,blitz,0-1,B90,3.1
488,"Shirov, Alexei","Anand, Viswanathan",2755,2799,2008.02.15,tourn,0-1,B96,1
489,"Carlsen, Magnus","Anand, Viswanathan",2855,2770,2016.06.19,tourn (blitz),1/2-1/2,D38,3
490,"Anand, Viswanathan","Mcdonald, Graham R",2420,2495,1986.??.??,,1-0,C18,7
491,"Kovalyov, Anton","Anand, Viswanathan",2641,2783,2017.09.07,,1/2-1/2,A25,2
492,"Anand, Viswanathan","Shirov, Alexei",2770,2710,1998.03.17,tourn (rapid),1/2-1/2,C67,5
493,"Polgar, Judit","Anand, Viswanathan",,,1999.??.??,tourn,1-0,B81,1
494,"Leko, Peter","Anand, Viswanathan",2694,2781,1999.03.03,,1/2-1/2,C82,9
495,"Vachier Lagrave, Maxime","Anand, Viswanathan",2819,2770,2016.08.06,tourn,0-1,,2
496,"Kamsky, Gata","Anand, Viswanathan",2714,2801,2007.11.22,,1/2-1/2,C78,29
497,"Anand, Viswanathan","Van Wely, Loek",,,1997.??.??,,1-0,B08,?
498,"Anand, Viswanathan","Pacheco Vega, Juan Edgardo",2420,,1986.08.??,,1-0,B90,1
499,"Kramnik, Vladimir","Anand, Viswanathan",2710,2725,1993.??.??,,1/2-1/2,D14,11
500,"Anand, Viswanathan","Ribon Calabia, Mariano",2801,1875,2007.??.??,simul,1-0,E97,?
501,"Anand, Viswanathan","Nepomniachtchi, Ian",2788,2632,2009.07.31,tourn (rapid),0-1,B97,2
502,"Shirov, Alexei","Anand, Viswanathan",2690,2765,1997.??.??,tourn (rapid),1/2-1/2,B65,6
503,"Anand, Viswanathan","Adams, Michael",2762,2755,2000.12.15,k.o.,1/2-1/2,C78,6.4
504,"Anand, Viswanathan","Karpov, Anatoly",2735,2775,1996.12.17,,1-0,D21,7
505,"Anand, Viswanathan","Gelfand, Boris",2795,2675,1998.??.??,,1-0,B80,?
506,"Anand, Viswanathan","Kovalev, Vladislav",2758,2660,2020.01.25,,1/2-1/2,C61,12.7
507,"Anand, Viswanathan","Mamedyarov, Shakhriyar",2757,2772,2019.11.09,blitz,1-0,C50,2.2
508,"Anand, Viswanathan","Topalov, Veselin",2787,2805,2010.04.25,match,1-0,E04,2
509,"Anand, Viswanathan","Li, Chao b",2779,2720,2016.12.27,swiss (rapid),1-0,B67,7
510,"Anand, Viswanathan","Rauschenbach, Rainer",2715,,1994.??.??,simul,1-0,A33,?
511,"Carlsen, Magnus","Anand, Viswanathan",2863,2792,2014.11.20,match,1/2-1/2,C67,9
512,"Carlsen, Magnus","Anand, Viswanathan",2815,2817,2011.03.22,,0-1,B23,9
513,"Aronian, Levon","Anand, Viswanathan",2802,2811,2011.11.19,tourn,1/2-1/2,D37,4
514,"Bouaziz, Slim","Anand, Viswanathan",2360,2610,1990.11.19,,1-0,C09,3
515,"Anand, Viswanathan","Ivanchuk, Vassily",2803,2740,2008.06.01,k.o. (rapid),1/2-1/2,B85,2.3
516,"Anand, Viswanathan","Chernin, Alexander",2791,2594,1999.10.08,,1-0,B07,2
517,"Topalov, Veselin","Anand, Viswanathan",2740,2770,1998.??.??,,1/2-1/2,B17,6
518,"Svidler, Peter","Anand, Viswanathan",,,2005.10.14,,1/2-1/2,C42,14
519,"Anand, Viswanathan","Kovalev, Vladislav",2773,2683,2018.12.29,swiss (blitz),1-0,C54,1
520,"Sakaev, Konstantin","Anand, Viswanathan",2655,2766,2003.12.14,,1/2-1/2,E12,6.1
521,"Anand, Viswanathan","Kamsky, Gata",2725,2735,1996.??.??,,1/2-1/2,C54,5
522,"Anand, Viswanathan","Kramnik, Vladimir",,,1995.??.??,rapid,1-0,B06,?
523,"Anand, Viswanathan","Dubov, Daniil",2776,2701,2018.03.02,tourn (rapid),1-0,B31,1
524,"Salov, Valery","Anand, Viswanathan",2645,2635,1991.02.??,,1-0,E19,1
525,"Wang, Hao","Anand, Viswanathan",2752,2772,2013.01.27,,1-0,C47,13
526,"Anand, Viswanathan","Kasparov, Garry",2769,2851,2000.04.02,match,0-1,B80,?
527,"Anand, Viswanathan","Dlugy, Maxim",,,1985.??.??,swiss,1-0,B17,?
528,"Kramnik, Vladimir","Anand, Viswanathan",2790,2770,1998.03.09,tourn,1/2-1/2,E32,14
529,"Gelfand, Boris","Anand, Viswanathan",2695,2765,1997.07.30,,1/2-1/2,D27,8
530,"Anand, Viswanathan","Leko, Peter",2790,2745,2001.03.19,rapid,1-0,D97,3
531,"Milov, Vadim","Anand, Viswanathan",2652,2788,2005.11.05,k.o. (rapid),1-0,E48,4.3
532,"Anand, Viswanathan","Kamsky, Gata",2725,2735,1996.??.??,rapid,1/2-1/2,C54,?
533,"Aronian, Levon","Anand, Viswanathan",2750,2792,2007.08.19,match (rapid),1/2-1/2,E20,2
